Absorbance:209		
188.012	-0	
188.47	-0	
188.927	-0	
189.385	-0	
189.842	-0.53	
190.3	-0	
190.757	-0	
191.215	-0.19	
191.672	-0.29	
192.129	-0	
192.586	-0	
193.044	0.73	
193.501	-0.1	
193.958	0.3	
194.415	-0	
194.872	-1.91	
195.329	-0	
195.787	0.24	
196.244	-0	
196.7	0.12	
197.157	0.09	
197.614	-0	
198.071	-0.12	
198.528	0.33	
198.985	0.19	
199.441	0.65	
199.898	0.99	
200.355	0.41	
200.812	-0	
201.268	0.33	
201.725	0.44	
202.181	0.32	
202.638	1.05	
203.094	0.56	
203.551	0.39	
204.007	0.29	
204.463	0.68	
204.92	0.69	
205.376	0.46	
205.832	1.12	
206.288	0.52	
206.744	0.84	
207.201	0.37	
207.657	0.15	
208.113	0.74	
208.569	0.56	
209.025	0.32	
209.481	0.75	
209.937	0.54	
210.392	0.92	
210.848	0.66	
211.304	0.59	
211.76	0.38	
212.215	3	
212.671	0.81	
213.127	0.7	
213.582	0.8	
214.038	1.08	
214.494	1.18	
214.949	0.78	
215.404	0.8	
215.86	0.96	
216.315	1.53	
216.771	1.41	
217.226	1.23	
217.681	1.69	
218.136	1.11	
218.592	-0	
219.047	-0	
219.502	1.34	
219.957	2.31	
220.412	1.48	
220.867	2.38	
221.322	2.4	
221.777	1.91	
222.232	2.11	
222.687	2.62	
223.142	1.84	
223.596	2.07	
224.051	2.31	
224.506	2.17	
224.96	2.45	
225.415	3.23	
225.87	2.08	
226.324	1.94	
226.779	2.02	
227.233	2.18	
227.688	2.53	
228.142	2.2	
228.597	2.03	
229.051	2.32	
229.505	2.03	
229.959	2.36	
230.414	2.34	
230.868	-0	
231.322	2.43	
231.776	2.57	
232.23	2.35	
232.684	2.08	
233.138	2.15	
233.592	2.49	
234.046	-0	
234.5	-0	
234.954	2.17	
235.408	2.17	
235.861	2.33	
236.315	2.77	
236.769	2.37	
237.222	2.39	
237.676	2.83	
238.13	2.24	
238.583	2.41	
239.037	2.31	
239.49	2.41	
239.944	2.22	
240.397	1.95	
240.85	1.94	
241.304	2.41	
241.757	2.05	
242.21	2.73	
242.663	2.41	
243.117	2.26	
243.57	2.21	
244.023	2.79	
244.476	2.43	
244.929	2.07	
245.382	2.29	
245.835	2.21	
246.288	2.99	
246.741	2.18	
247.193	2.39	
247.646	2.18	
248.099	2.34	
248.552	3.14	
249.004	2.29	
249.457	2.23	
249.909	2.27	
250.362	1.98	
250.814	2.21	
251.267	2.49	
251.719	2.36	
252.172	2.41	
252.624	2.29	
253.076	2.09	
253.529	3.19	
253.981	2.76	
254.433	2.45	
254.885	2.34	
255.337	2.31	
255.79	3.01	
256.242	2.23	
256.694	2.37	
257.146	2.92	
257.598	2	
258.049	2.22	
258.501	2.31	
258.953	2.47	
259.405	2.44	
259.857	2.43	
260.308	2.28	
260.76	2.32	
261.212	2.56	
261.663	2.37	
262.115	2.3	
262.566	2.31	
263.018	2.48	
263.469	2.35	
263.92	2.34	
264.372	2.24	
264.823	2.09	
265.274	2.28	
265.726	2.33	
266.177	2.43	
266.628	2.46	
267.079	2.55	
267.53	2.31	
267.981	2.34	
268.432	2.16	
268.883	2.41	
269.334	2.71	
269.785	2.25	
270.236	2.27	
270.687	2.38	
271.137	2.44	
271.588	2.48	
272.039	2.25	
272.489	2.48	
272.94	2.44	
273.391	2.33	
273.841	2.38	
274.292	2.42	
274.742	2.1	
275.192	2.34	
275.643	2.3	
276.093	2.19	
276.543	2.35	
276.994	2.38	
277.444	2.5	
277.894	2.31	
278.344	2.22	
278.794	2.22	
279.244	2.27	
279.694	2.13	
280.144	2.34	
280.594	2.35	
281.044	2.45	
281.494	2.31	
281.944	2.23	
282.394	2.21	
282.843	2.38	
283.293	2.14	
283.743	2.34	
284.192	3.32	
284.642	2.32	
285.091	2.35	
285.541	2.37	
285.99	2.04	
286.44	2.35	
286.889	2.19	
287.338	2.17	
287.788	2.27	
288.237	2.02	
288.686	2.06	
289.135	2.18	
289.584	2.34	
290.034	1.97	
290.483	2.08	
290.932	1.9	
291.381	1.85	
291.83	1.84	
